id,error,error_type,name,time,memory,username,Time limit exceeded,Memory limit exceeded,Object Linking errors,Other Runtime errors
7729," format ‘%d’ expects argument of type ‘int *’, but argument 2 has type ‘int’ [-Wformat=] scanf(""%d"",t); ~^ aplusb.c:9:17: format ‘%d’ expects argument of type ‘int *’, but argument 2 has type ‘int’ [-Wformat=] scanf(""%d %d"",n1,n2); ~^ aplusb.c:9:20: format ‘%d’ expects argument of type ‘int *’, but argument 3 has type ‘int’ [-Wformat=] scanf(""%d %d"",n1,n2); ~^ aplusb.c:5:5: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",t); ^~~~~~~~~~~~~ aplusb.c:9:9: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d %d"",n1,n2); ^~~~~~~~~~~~~~~~~~~~ aplusb.c:5:5: ‘t’ is used uninitialized in this function [-Wuninitialized] scanf(""%d"",t); ^~~~~~~~~~~~~ aplusb.c:9:9: ‘n1’ may be used uninitialized in this function [-Wmaybe-uninitialized] scanf(""%d %d"",n1,n2); ^~~~~~~~~~~~~~~~~~~~ aplusb.c:9:9: ‘n2’ may be used uninitialized in this function [-Wmaybe-uninitialized] ",RTE,C,1.091961597,780,U4CSE18452,0,0,0,0
9250," passing argument 1 of ‘printf’ makes pointer from integer without a cast [-Wint-conversion] printf(a[i-1]); ^ In file included from /usr/include/stdio.h:862:0, from runnerup.c:1: /usr/include/x86_64-linux-gnu/bits/stdio2.h:102:1: note: expected ‘const char * restrict’ but argument is of type ‘int’ printf (const char *__restrict __fmt, ...) ^~~~~~ runnerup.c:22:5: format not a string literal and no format arguments [-Wformat-security] printf(a[i-1]); ^~~~~~ runnerup.c:5:5: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ runnerup.c:9:5: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",RTE,C,0.478302386,780,Adithya345,0,0,0,0
12110," unused variable ‘a’ [-Wunused-variable] {int a;} ^ maxxor.c:50:10: unused variable ‘b’ [-Wunused-variable] {int b;} ^ maxxor.c:48:3: this ‘for’ clause does not guard... [-Wmisleading-indentation] for(i=0;i&lt;n;i++) ^~~ maxxor.c:51:5: note: ...this statement, but the latter is misleadingly indented as if it were guarded by the ‘for’ int j; ^~~ ",TLE,C,1.011222194,1232,Adithya345,0,0,0,0
12111," unused variable ‘a’ [-Wunused-variable] {int a;} ^ maxxor.c:50:10: unused variable ‘b’ [-Wunused-variable] {int b;} ^ maxxor.c:48:3: this ‘for’ clause does not guard... [-Wmisleading-indentation] for(i=0;i&lt;n;i++) ^~~ maxxor.c:51:5: note: ...this statement, but the latter is misleadingly indented as if it were guarded by the ‘for’ int j; ^~~ ",TLE,C,1.011272317,1232,Adithya345,0,0,0,0
12112," this ‘for’ clause does not guard... [-Wmisleading-indentation] for(i=0;i&lt;n;i++) ^~~ maxxor.c:51:5: note: ...this statement, but the latter is misleadingly indented as if it were guarded by the ‘for’ int j; ^~~ maxxor.c:45:3: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ maxxor.c:49:5: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;set[i]); ^~~~~~~~~~~~~~~~~~~ ",TLE,C,1.0103928290000002,1232,Adithya345,0,0,0,0
12113," this ‘for’ clause does not guard... [-Wmisleading-indentation] for(i=0;i&lt;size;i++) ^~~ maxxor.c:14:5: note: ...this statement, but the latter is misleadingly indented as if it were guarded by the ‘for’ int j; ^~~ maxxor.c:8:3: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;size); ^~~~~~~~~~~~~~~~~ maxxor.c:12:5: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;s[i]); ^~~~~~~~~~~~~~~~~ ",TLE,C,1.020010382,1232,Adithya345,0,0,0,0
12945," implicit declaration of function ‘fib’ [-Wimplicit-function-declaration] f=f+fib(i); ^~~ fibsum.c:5:5: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ ",MLE,C,0.395474845,64468,CBENU4CSE18330,0,0,0,0
12990," implicit declaration of function ‘fib’ [-Wimplicit-function-declaration] f=f+fib(i); ^~~ fibsum.c:5:5: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ ",MLE,C,0.308780896,64468,CBENU4CSE18330,0,0,0,0
13124," return type of ‘main’ is not ‘int’ [-Wmain] void main() ^~~~ swapcase.c: In function ‘main’: swapcase.c:13:17: initialization makes integer from pointer without a cast [-Wint-conversion] printf(""%s"",toupper(st)); ^~~~~~~ In file included from swapcase.c:1:0: swapcase.c:13:25: passing argument 1 of ‘toupper’ makes integer from pointer without a cast [-Wint-conversion] printf(""%s"",toupper(st)); ^ In file included from /usr/include/features.h:424:0, from /usr/include/ctype.h:25, from swapcase.c:1: /usr/include/ctype.h:213:1: note: expected ‘int’ but argument is of type ‘char *’ __NTH (toupper (int __c)) ^ swapcase.c:13:14: format ‘%s’ expects argument of type ‘char *’, but argument 2 has type ‘int’ [-Wformat=] printf(""%s"",toupper(st)); ~^ %d swapcase.c:15:17: initialization makes integer from pointer without a cast [-Wint-conversion] printf(""%s"",tolower(st)); ^~~~~~~ In file included from swapcase.c:1:0: swapcase.c:15:25: passing argument 1 of ‘tolower’ makes integer from pointer without a cast [-Wint-conversion] printf(""%s"",tolower(st)); ^ In file included from /usr/include/features.h:424:0, from /usr/include/ctype.h:25, from swapcase.c:1: /usr/include/ctype.h:207:1: note: expected ‘int’ but argument is of type ‘char *’ __NTH (tolower (int __c)) ^ swapcase.c:15:14: format ‘%s’ expects argument of type ‘char *’, but argument 2 has type ‘int’ [-Wformat=] printf(""%s"",tolower(st)); ~^ %d swapcase.c:8:2: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%s"",st); ^~~~~~~~~~~~~~ ",RTE,C,0.471807371,780,cbenu4cse18362,0,0,0,0
15684," unused variable ‘i’ [-Wunused-variable] int i, j, a, n, number[1000]; ^ allpairs.c:7:9: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ allpairs.c:10:9: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;n); ^~~~~~~~~~~~~~~ allpairs.c:12:13: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;number[i]); ^~~~~~~~~~~~~~~~~~~~~~~ ",RTE,C,0.257995824,780,sanjithv7,0,0,0,0
16974," return type of ‘main’ is not ‘int’ [-Wmain] void main() ^~~~ allpairs.c: In function ‘main’: allpairs.c:34:10: format ‘%d’ expects argument of type ‘int’, but argument 2 has type ‘int *’ [-Wformat=] printf(""%d"",&amp;abs); ~^ ~~~~ %ls allpairs.c:7:2: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ allpairs.c:12:5: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;num); ^~~~~~~~~~~~~~~~~ allpairs.c:16:9: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;array[i]); ^~~~~~~~~~~~~~~~~~~~~~ ",TLE,C,5.054584177,1756,BobbyDazzler,0,0,0,0
17184," implicit declaration of function ‘abs’ [-Wimplicit-function-declaration] ele=abs(a[j]-a[i]); ^~~ allpairs.c:6:2: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ allpairs.c:8:2: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ allpairs.c:12:3: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",TLE,C,10.10963778,780,sanjithv7,0,0,0,0
31527," return type of ‘main’ is not ‘int’ [-Wmain] void main() ^~~~ allpairs.c: In function ‘main’: allpairs.c:5:5: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ allpairs.c:9:9: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ allpairs.c:13:13: ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",TLE,C,5.058827678,1756,Sameera,0,0,0,0
45184," return type defaults to 'int' [-Wimplicit-int] main() ^~~~ elcl1p2c.c: In function 'main': elcl1p2c.c:5:13: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",a); ~^ elcl1p2c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",a); ^~~~~~~~~~~~~ elcl1p2c.c:5:5: 'a' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",a); ^~~~~~~~~~~~~ ",RTE,C,0.3913010850000001,780,ELC19010,0,0,0,0
45200," return type defaults to 'int' [-Wimplicit-int] main() ^~~~ elcl1p2c.c: In function 'main': elcl1p2c.c:5:13: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",a); ~^ elcl1p2c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",a); ^~~~~~~~~~~~~ elcl1p2c.c:5:5: 'a' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",a); ^~~~~~~~~~~~~ ",RTE,C,0.41284207100000003,780,ELC19010,0,0,0,0
45226," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",a); ~^ elcl1p2c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",a); ^~~~~~~~~~~~~ elcl1p2c.c:5:5: 'a' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",a); ^~~~~~~~~~~~~ ",RTE,C,0.415540237,780,ELC19010,0,0,0,0
45252," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",a); ~^ elcl1p2c.c:5:3: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",a); ^~~~~~~~~~~~~ elcl1p2c.c:5:3: 'a' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",a); ^~~~~~~~~~~~~ ",RTE,C,0.42640729,780,ELC19020,0,0,0,0
45375," passing argument 1 of 'printf' makes pointer from integer without a cast [-Wint-conversion] printf(sum); ^~~ In file included from /usr/include/stdio.h:862:0, from elcl1p3c.c:1: /usr/include/x86_64-linux-gnu/bits/stdio2.h:102:1: note: expected 'const char * restrict' but argument is of type 'int' printf (const char *__restrict __fmt, ...) ^~~~~~ elcl1p3c.c:7:1: format not a string literal and no format arguments [-Wformat-security] printf(sum); ^~~~~~ elcl1p3c.c:4:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a); ^~~~~~~~~~~~~~ elcl1p3c.c:5:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;b); ^~~~~~~~~~~~~~ ",RTE,C,0.382824323,780,ELC19046,0,0,0,0
45571," return type defaults to 'int' [-Wimplicit-int] main() ^~~~ elcl1p3c.c: In function 'main': elcl1p3c.c:5:13: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d,%d"",a,b); ~^ elcl1p3c.c:5:16: format '%d' expects argument of type 'int *', but argument 3 has type 'int' [-Wformat=] scanf(""%d,%d"",a,b); ~^ elcl1p3c.c:7:12: too many arguments for format [-Wformat-extra-args] printf(""the sum is"",c); ^~~~~~~~~~~~ elcl1p3c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d,%d"",a,b); ^~~~~~~~~~~~~~~~~~ elcl1p3c.c:5:5: 'a' is used uninitialized in this function [-Wuninitialized] scanf(""%d,%d"",a,b); ^~~~~~~~~~~~~~~~~~ elcl1p3c.c:5:5: 'b' is used uninitialized in this function [-Wuninitialized] ",RTE,C,0.377164288,780,ELC19010,0,0,0,0
45880," writing into constant object (argument 2) [-Wformat=] scanf(""%d"",""%d"",&amp;a,&amp;b); ^~~~~ elcl1p3c.c:5:13: format '%d' expects argument of type 'int *', but argument 2 has type 'char *' [-Wformat=] scanf(""%d"",""%d"",&amp;a,&amp;b); ~^ ~~~~ %hhd elcl1p3c.c:5:11: too many arguments for format [-Wformat-extra-args] scanf(""%d"",""%d"",&amp;a,&amp;b); ^~~~ elcl1p3c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",""%d"",&amp;a,&amp;b); ^~~~~~~~~~~~~~~~~~~~~~ ",RTE,C,0.40126234299999997,780,ELC19011,0,0,0,0
51131," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"", a); ~^ 101c.c:6:13: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"", b); ~^ 101c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", a); ^~~~~~~~~~~~~~ 101c.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", b); ^~~~~~~~~~~~~~ 101c.c:5:5: 'a' is used uninitialized in this function [-Wuninitialized] scanf(""%d"", a); ^~~~~~~~~~~~~~ 101c.c:6:5: 'b' is used uninitialized in this function [-Wuninitialized] scanf(""%d"", b); ^~~~~~~~~~~~~~ ",RTE,C,0.378422114,780,Divesh_Kosuri,0,0,0,0
51233," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;n); ^~~~~~~~~~~~~~~ 19cse102cce2c.c:10:9: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;a); ^~~~~~~~~~~~~~~ ",TLE,C,5.051278718,780,harsha,0,0,0,0
51529," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf (""%d"",num1); ~^ 101c.c:6:14: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf (""%d"",num2); ~^ 101c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf (""%d"",num1); ^~~~~~~~~~~~~~~~~ 101c.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf (""%d"",num2); ^~~~~~~~~~~~~~~~~ 101c.c:5:5: 'num1' is used uninitialized in this function [-Wuninitialized] scanf (""%d"",num1); ^~~~~~~~~~~~~~~~~ 101c.c:6:5: 'num2' is used uninitialized in this function [-Wuninitialized] scanf (""%d"",num2); ^~~~~~~~~~~~~~~~~ ",RTE,C,0.401113567,780,kaaviyaramesh,0,0,0,0
51540," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;t); ^~~~~~~~~~~~~~~ allpairsc.c:12:9: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;n); ^~~~~~~~~~~~~~~ allpairsc.c:17:13: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;arr[i]); ^~~~~~~~~~~~~~~~~~~~ ",TLE,C,5.055492847999999,1756,harsha,0,0,0,0
51613," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",a); ~^ 101c.c:6:13: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",b); ~^ 101c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",a); ^~~~~~~~~~~~~ 101c.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",b); ^~~~~~~~~~~~~ 101c.c:5:5: 'a' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",a); ^~~~~~~~~~~~~ 101c.c:6:5: 'b' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",b); ^~~~~~~~~~~~~ ",RTE,C,0.388912662,780,adarsh_selvam,0,0,0,0
51618," implicit declaration of function 'abs' [-Wimplicit-function-declaration] diff = abs(arr[i] - arr[j]); ^~~ allpairsc.c:8:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;t); ^~~~~~~~~~~~~~~ allpairsc.c:12:9: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;n); ^~~~~~~~~~~~~~~ allpairsc.c:17:13: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;arr[i]); ^~~~~~~~~~~~~~~~~~~~ ",TLE,C,5.058555121,1756,harsha,0,0,0,0
51677," implicit declaration of function 'abs' [-Wimplicit-function-declaration] diff = abs(arr[i] - arr[j]); ^~~ allpairsc.c:8:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;t); ^~~~~~~~~~~~~~~ allpairsc.c:12:9: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;n); ^~~~~~~~~~~~~~~ allpairsc.c:17:13: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;arr[i]); ^~~~~~~~~~~~~~~~~~~~ ",TLE,C,5.0560149580000004,1756,harsha,0,0,0,0
51843," implicit declaration of function 'abs' [-Wimplicit-function-declaration] int diff = abs(arr[i]-arr[j]); ^~~ allpairsc.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ allpairsc.c:9:9: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ allpairsc.c:13:13: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;arr[i]); ^~~~~~~~~~~~~~~~~~~ ",TLE,C,5.054656729,1756,Sujit,0,0,0,0
51997," implicit declaration of function 'abs' [-Wimplicit-function-declaration] int diff = abs(arr[i]-arr[j]); ^~~ allpairsc.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ allpairsc.c:9:9: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ allpairsc.c:13:13: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;arr[i]); ^~~~~~~~~~~~~~~~~~~ ",TLE,C,5.05734131,1756,Sujit,0,0,0,0
52003," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d%d"",x,y); ~^ 101c.c:5:15: format '%d' expects argument of type 'int *', but argument 3 has type 'int' [-Wformat=] scanf(""%d%d"",x,y); ~^ 101c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d%d"",x,y); ^~~~~~~~~~~~~~~~~ 101c.c:5:5: 'x' is used uninitialized in this function [-Wuninitialized] scanf(""%d%d"",x,y); ^~~~~~~~~~~~~~~~~ 101c.c:5:5: 'y' is used uninitialized in this function [-Wuninitialized] ",RTE,C,0.395411588,780,karthikreddy,0,0,0,0
52023," format '%lf' expects argument of type 'double *', but argument 2 has type 'float *' [-Wformat=] scanf(""%lf %lf"", &amp;x1, &amp;y1); ~~^ ~~~ %f distptsc.c:5:18: format '%lf' expects argument of type 'double *', but argument 3 has type 'float *' [-Wformat=] scanf(""%lf %lf"", &amp;x1, &amp;y1); ~~^ ~~~ %f distptsc.c:6:14: format '%lf' expects argument of type 'double *', but argument 2 has type 'float *' [-Wformat=] scanf(""%lf %lf"", &amp;x2, &amp;y2); ~~^ ~~~ %f distptsc.c:6:18: format '%lf' expects argument of type 'double *', but argument 3 has type 'float *' [-Wformat=] scanf(""%lf %lf"", &amp;x2, &amp;y2); ~~^ ~~~ %f distptsc.c:7:7: implicit declaration of function 'sqrt' [-Wimplicit-function-declaration] d=sqrt((abs(x1-x2))^2 + (abs(y1-y2))^2); ^~~~ distptsc.c:7:7: incompatible implicit declaration of built-in function 'sqrt' distptsc.c:7:7: note: include '&lt;math.h&gt;' or provide a declaration of 'sqrt' distptsc.c:7:13: implicit declaration of function 'abs' [-Wimplicit-function-declaration] d=sqrt((abs(x1-x2))^2 + (abs(y1-y2))^2); ^~~ distptsc.c:7:27: suggest parentheses around arithmetic in operand of '^' [-Wparentheses] d=sqrt((abs(x1-x2))^2 + (abs(y1-y2))^2); ~~^~~~~~~~~~~~~~ distptsc.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%lf %lf"", &amp;x1, &amp;y1); ^~~~~~~~~~~~~~~~~~~~~~~~~~ distptsc.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%lf %lf"", &amp;x2, &amp;y2); ^~~~~~~~~~~~~~~~~~~~~~~~~~ ",RTE,C,0.383700155,1232,Arvind_R07,0,0,0,0
52053," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",num1); ~^ 101c.c:6:10: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",num2); ~^ 101c.c:5:2: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",num1); ^~~~~~~~~~~~~~~~ 101c.c:6:2: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",num2); ^~~~~~~~~~~~~~~~ 101c.c:5:2: 'num1' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",num1); ^~~~~~~~~~~~~~~~ 101c.c:6:2: 'num2' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",num2); ^~~~~~~~~~~~~~~~ ",RTE,C,0.3965709220000001,780,ShivaaniAnand,0,0,0,0
52092," writing into constant object (argument 2) [-Wformat=] scanf(""%d"",""%d"",&amp;num1,&amp;num2); ^~~~~ 101c.c:5:13: format '%d' expects argument of type 'int *', but argument 2 has type 'char *' [-Wformat=] scanf(""%d"",""%d"",&amp;num1,&amp;num2); ~^ ~~~~ %hhd 101c.c:5:11: too many arguments for format [-Wformat-extra-args] scanf(""%d"",""%d"",&amp;num1,&amp;num2); ^~~~ 101c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",""%d"",&amp;num1,&amp;num2); ^~~~~~~~~~~~~~~~~~~~~~~~~~~~ ",RTE,C,0.402868109,780,swagath,0,0,0,0
52100," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"", n1); ~^ 101c.c:5:13: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"", n2); ~^ 101c.c:4:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", n1); ^~~~~~~~~~~~~~~ 101c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", n2); ^~~~~~~~~~~~~~~ 101c.c:4:5: 'n1' is used uninitialized in this function [-Wuninitialized] scanf(""%d"", n1); ^~~~~~~~~~~~~~~ 101c.c:5:5: 'n2' is used uninitialized in this function [-Wuninitialized] scanf(""%d"", n2); ^~~~~~~~~~~~~~~ ",RTE,C,0.39059141,780,19cse425,0,0,0,0
52102," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"", n1); ~^ 101c.c:5:13: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"", n2); ~^ 101c.c:4:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", n1); ^~~~~~~~~~~~~~~ 101c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", n2); ^~~~~~~~~~~~~~~ 101c.c:4:5: 'n1' is used uninitialized in this function [-Wuninitialized] scanf(""%d"", n1); ^~~~~~~~~~~~~~~ 101c.c:5:5: 'n2' is used uninitialized in this function [-Wuninitialized] scanf(""%d"", n2); ^~~~~~~~~~~~~~~ ",RTE,C,0.383285017,780,19cse425,0,0,0,0
52277," passing argument 1 of 'printf' makes pointer from integer without a cast [-Wint-conversion] printf(sum); ^~~ In file included from /usr/include/stdio.h:862:0, from 101c.c:1: /usr/include/x86_64-linux-gnu/bits/stdio2.h:102:1: note: expected 'const char * restrict' but argument is of type 'int' printf (const char *__restrict __fmt, ...) ^~~~~~ 101c.c:8:1: format not a string literal and no format arguments [-Wformat-security] printf(sum); ^~~~~~ 101c.c:5:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;num1); ^~~~~~~~~~~~~~~~~ 101c.c:6:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;num2); ^~~~~~~~~~~~~~~~~ ",RTE,C,0.437481915,780,Lavanya,0,0,0,0
52280," passing argument 1 of 'printf' makes pointer from integer without a cast [-Wint-conversion] printf(sum); ^~~ In file included from /usr/include/stdio.h:862:0, from 101c.c:1: /usr/include/x86_64-linux-gnu/bits/stdio2.h:102:1: note: expected 'const char * restrict' but argument is of type 'int' printf (const char *__restrict __fmt, ...) ^~~~~~ 101c.c:8:1: format not a string literal and no format arguments [-Wformat-security] printf(sum); ^~~~~~ 101c.c:5:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;num1); ^~~~~~~~~~~~~~~~~ 101c.c:6:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;num2); ^~~~~~~~~~~~~~~~~ ",RTE,C,0.378135083,780,Lavanya,0,0,0,0
52351," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",num1); ~^ 101c.c:8:13: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",num2); ~^ 101c.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",num1); ^~~~~~~~~~~~~~~~ 101c.c:8:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",num2); ^~~~~~~~~~~~~~~~ 101c.c:6:5: 'num1' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",num1); ^~~~~~~~~~~~~~~~ 101c.c:8:5: 'num2' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",num2); ^~~~~~~~~~~~~~~~ ",RTE,C,0.431657044,780,CBENU4CSE19033,0,0,0,0
